,ip_id,amt,diff_days,CR,DR,ATM,Branch,CDM,CorporateConnect,EDC,KPlus
4908,4909,3942.8048780487807,9.560975609756097,16.0,25.0,9.0,8.0,4.0,8.0,3.0,9.0
4909,4910,4874.69696969697,11.151515151515152,15.0,18.0,9.0,12.0,4.0,6.0,1.0,1.0
4910,4911,5318.886363636364,8.863636363636363,22.0,22.0,10.0,9.0,4.0,7.0,4.0,10.0
4911,4912,4430.185185185185,13.37037037037037,16.0,11.0,9.0,5.0,2.0,3.0,2.0,6.0
4912,4913,5797.707317073171,9.902439024390244,22.0,19.0,11.0,5.0,4.0,11.0,2.0,8.0
4913,4914,5731.6578947368425,10.947368421052632,20.0,18.0,7.0,8.0,5.0,5.0,4.0,9.0
4914,4915,5364.761904761905,8.880952380952381,20.0,22.0,7.0,9.0,4.0,8.0,4.0,10.0
4915,4916,5217.4473684210525,10.131578947368421,17.0,21.0,9.0,5.0,2.0,13.0,4.0,5.0
4916,4917,5435.058823529412,12.205882352941176,18.0,16.0,5.0,10.0,4.0,3.0,5.0,7.0
4917,4918,4356.142857142857,14.25,12.0,16.0,7.0,2.0,2.0,7.0,4.0,6.0
4918,4919,4026.3030303030305,12.272727272727273,16.0,17.0,4.0,7.0,2.0,7.0,4.0,9.0
4919,4920,4946.975609756098,9.682926829268293,20.0,21.0,13.0,7.0,1.0,10.0,1.0,9.0
4920,4921,5271.413043478261,8.673913043478262,23.0,23.0,16.0,10.0,4.0,5.0,6.0,5.0
4921,4922,5546.541666666667,8.333333333333334,23.0,25.0,13.0,5.0,3.0,14.0,5.0,8.0
4922,4923,5478.8,11.342857142857143,12.0,23.0,5.0,4.0,3.0,8.0,5.0,10.0
4923,4924,5253.15625,12.8125,14.0,18.0,13.0,5.0,4.0,5.0,1.0,4.0
4924,4925,3962.4324324324325,11.054054054054054,15.0,22.0,12.0,8.0,2.0,8.0,2.0,5.0
4925,4926,5487.444444444444,14.222222222222221,12.0,15.0,5.0,5.0,3.0,6.0,2.0,6.0
4926,4927,5206.975609756098,9.609756097560975,22.0,19.0,12.0,8.0,3.0,7.0,4.0,7.0
4927,4928,5484.028571428571,10.857142857142858,23.0,12.0,10.0,6.0,5.0,7.0,3.0,4.0
4928,4929,4564.933333333333,12.466666666666667,17.0,13.0,5.0,4.0,5.0,8.0,3.0,5.0
4929,4930,5085.131578947368,10.263157894736842,20.0,18.0,10.0,12.0,,9.0,2.0,5.0
4930,4931,5014.666666666667,10.666666666666666,21.0,15.0,8.0,6.0,5.0,10.0,3.0,4.0
4931,4932,4451.7692307692305,9.051282051282051,18.0,21.0,5.0,9.0,4.0,6.0,4.0,11.0
4932,4933,4790.446808510638,8.617021276595745,25.0,22.0,8.0,7.0,2.0,13.0,9.0,8.0
4933,4934,5799.666666666667,11.272727272727273,21.0,12.0,8.0,4.0,3.0,8.0,4.0,6.0
4934,4935,6540.6511627906975,8.837209302325581,23.0,20.0,11.0,9.0,2.0,8.0,3.0,10.0
4935,4936,4641.421052631579,10.81578947368421,23.0,15.0,6.0,6.0,5.0,10.0,2.0,9.0
4936,4937,5325.466666666666,8.955555555555556,18.0,27.0,8.0,8.0,5.0,11.0,3.0,10.0
4937,4938,5527.75,10.833333333333334,19.0,17.0,9.0,5.0,7.0,6.0,3.0,6.0
4938,4939,4420.05,9.1,25.0,15.0,10.0,9.0,3.0,8.0,4.0,6.0
4939,4940,4846.424242424242,11.151515151515152,18.0,15.0,4.0,10.0,5.0,3.0,4.0,7.0
4940,4941,5164.969696969697,12.363636363636363,18.0,15.0,6.0,6.0,2.0,5.0,3.0,11.0
4941,4942,5108.631578947368,10.473684210526315,19.0,19.0,9.0,8.0,3.0,7.0,5.0,6.0
4942,4943,4794.25,11.027777777777779,16.0,20.0,6.0,8.0,5.0,6.0,4.0,7.0
4943,4944,4868.909090909091,9.0,24.0,20.0,11.0,8.0,3.0,5.0,4.0,13.0
4944,4945,4280.4857142857145,11.057142857142857,17.0,18.0,3.0,2.0,6.0,12.0,4.0,8.0
4945,4946,6782.558823529412,11.970588235294118,16.0,18.0,8.0,4.0,5.0,6.0,8.0,3.0
4946,4947,6097.205882352941,11.705882352941176,21.0,13.0,5.0,9.0,7.0,3.0,3.0,7.0
4947,4948,5842.558823529412,11.588235294117647,16.0,18.0,3.0,9.0,1.0,7.0,7.0,7.0
4948,4949,4957.030303030303,12.303030303030303,15.0,18.0,7.0,5.0,6.0,5.0,4.0,6.0
4949,4950,5379.469387755102,8.26530612244898,33.0,16.0,10.0,10.0,7.0,14.0,2.0,6.0
4950,4951,5357.30303030303,11.424242424242424,16.0,17.0,8.0,6.0,1.0,7.0,6.0,5.0
4951,4952,6283.555555555556,11.166666666666666,15.0,21.0,8.0,6.0,2.0,11.0,3.0,6.0
4952,4953,6514.51282051282,10.333333333333334,17.0,22.0,5.0,9.0,4.0,5.0,4.0,12.0
4953,4954,4891.6551724137935,14.172413793103448,18.0,11.0,12.0,5.0,1.0,4.0,,7.0
4954,4955,5254.216216216216,11.027027027027026,21.0,16.0,4.0,9.0,6.0,6.0,3.0,9.0
4955,4956,5747.051282051282,10.179487179487179,22.0,17.0,7.0,10.0,1.0,10.0,4.0,7.0
4956,4957,6249.189189189189,9.594594594594595,19.0,18.0,6.0,7.0,3.0,7.0,2.0,12.0
4957,4958,5416.594594594595,10.243243243243244,15.0,22.0,9.0,5.0,4.0,7.0,4.0,8.0
4958,4959,4640.848484848485,12.303030303030303,22.0,11.0,8.0,6.0,7.0,1.0,3.0,8.0
4959,4960,4998.717948717948,10.615384615384615,27.0,12.0,7.0,10.0,5.0,7.0,2.0,8.0
4960,4961,5911.914285714286,9.685714285714285,19.0,16.0,11.0,5.0,2.0,9.0,2.0,6.0
4961,4962,5740.0,15.333333333333334,16.0,11.0,6.0,4.0,6.0,6.0,2.0,3.0
4962,4963,5236.53488372093,9.372093023255815,20.0,23.0,13.0,7.0,1.0,6.0,6.0,10.0
4963,4964,4592.580645161291,12.096774193548388,16.0,15.0,6.0,8.0,3.0,6.0,4.0,4.0
4964,4965,5216.9607843137255,7.627450980392157,35.0,16.0,11.0,12.0,10.0,4.0,3.0,11.0
4965,4966,4996.666666666667,13.0,16.0,14.0,11.0,5.0,6.0,2.0,,6.0
4966,4967,4545.7441860465115,9.162790697674419,17.0,26.0,13.0,7.0,,9.0,9.0,5.0
4967,4968,5783.090909090909,7.9772727272727275,25.0,19.0,8.0,8.0,7.0,11.0,3.0,7.0
4968,4969,4896.40625,12.34375,15.0,17.0,8.0,4.0,4.0,9.0,1.0,6.0
4969,4970,5475.527777777777,10.833333333333334,18.0,18.0,12.0,3.0,3.0,9.0,3.0,6.0
4970,4971,5144.888888888889,14.555555555555555,15.0,12.0,7.0,4.0,3.0,10.0,1.0,2.0
4971,4972,5413.928571428572,9.428571428571429,15.0,27.0,6.0,13.0,4.0,9.0,,10.0
4972,4973,6066.860465116279,8.883720930232558,16.0,27.0,10.0,11.0,1.0,7.0,5.0,9.0
4973,4974,4847.34375,11.21875,15.0,17.0,5.0,7.0,3.0,6.0,3.0,8.0
4974,4975,6472.64705882353,11.441176470588236,17.0,17.0,5.0,7.0,3.0,8.0,3.0,8.0
4975,4976,4753.513513513513,10.81081081081081,18.0,19.0,8.0,7.0,4.0,11.0,2.0,5.0
4976,4977,6016.351351351352,10.513513513513514,18.0,19.0,7.0,6.0,3.0,5.0,7.0,9.0
4977,4978,5206.234042553191,8.404255319148936,29.0,18.0,4.0,13.0,8.0,9.0,,13.0
4978,4979,5439.65306122449,8.26530612244898,27.0,22.0,9.0,10.0,6.0,11.0,5.0,8.0
4979,4980,4491.580645161291,12.03225806451613,16.0,15.0,4.0,4.0,3.0,4.0,3.0,13.0
4980,4981,5630.880952380952,9.880952380952381,21.0,21.0,7.0,7.0,4.0,13.0,2.0,9.0
4981,4982,5648.815789473684,10.710526315789474,20.0,18.0,11.0,9.0,2.0,7.0,4.0,5.0
4982,4983,7045.8421052631575,10.605263157894736,26.0,12.0,11.0,8.0,2.0,6.0,1.0,10.0
4983,4984,5116.92,7.72,22.0,28.0,14.0,6.0,4.0,9.0,5.0,12.0
4984,4985,4830.74358974359,10.512820512820513,24.0,15.0,6.0,12.0,5.0,7.0,3.0,6.0
4985,4986,5081.033333333334,12.933333333333334,22.0,8.0,7.0,10.0,2.0,4.0,1.0,6.0
4986,4987,5223.891891891892,10.54054054054054,18.0,19.0,7.0,9.0,4.0,7.0,4.0,6.0
4987,4988,5858.8,12.766666666666667,16.0,14.0,4.0,6.0,4.0,6.0,5.0,5.0
4988,4989,5611.368421052632,10.157894736842104,16.0,22.0,6.0,9.0,4.0,12.0,2.0,5.0
4989,4990,6686.0,12.193548387096774,16.0,15.0,10.0,4.0,3.0,5.0,2.0,7.0
4990,4991,4148.194444444444,11.5,21.0,15.0,3.0,7.0,6.0,10.0,4.0,6.0
4991,4992,5037.0,11.942857142857143,20.0,15.0,5.0,5.0,8.0,9.0,2.0,6.0
4992,4993,5065.6551724137935,13.862068965517242,14.0,15.0,4.0,8.0,4.0,4.0,3.0,6.0
4993,4994,3832.7073170731705,10.024390243902438,23.0,18.0,8.0,11.0,4.0,13.0,3.0,2.0
4994,4995,5135.545454545455,11.363636363636363,13.0,20.0,7.0,6.0,4.0,6.0,3.0,7.0
4995,4996,5554.25641025641,10.35897435897436,20.0,19.0,7.0,10.0,5.0,10.0,5.0,2.0
4996,4997,6246.575757575758,11.151515151515152,17.0,16.0,6.0,7.0,4.0,3.0,3.0,10.0
4997,4998,5980.9,8.85,18.0,22.0,10.0,7.0,2.0,7.0,6.0,8.0
4998,4999,3816.2162162162163,10.864864864864865,21.0,16.0,5.0,9.0,6.0,6.0,4.0,7.0
4999,5000,4659.542857142857,11.714285714285714,16.0,19.0,11.0,2.0,2.0,7.0,5.0,8.0
5000,5001,6531.615384615385,10.23076923076923,21.0,18.0,2.0,7.0,5.0,9.0,3.0,13.0
5001,5002,5300.1,9.55,22.0,18.0,12.0,4.0,1.0,10.0,2.0,11.0
5002,5003,6355.214285714285,8.928571428571429,21.0,21.0,8.0,8.0,3.0,8.0,7.0,8.0
5003,5004,4876.53488372093,8.604651162790697,18.0,25.0,10.0,8.0,4.0,5.0,10.0,6.0
5004,5005,4962.714285714285,8.16326530612245,26.0,23.0,11.0,10.0,7.0,9.0,3.0,9.0
5005,5006,4854.058823529412,11.882352941176471,20.0,14.0,7.0,3.0,3.0,11.0,2.0,8.0
5006,5007,5415.21875,11.59375,18.0,14.0,5.0,9.0,4.0,3.0,4.0,7.0
5007,5008,3686.6060606060605,11.909090909090908,22.0,11.0,11.0,3.0,4.0,5.0,3.0,7.0
5008,5009,6738.064516129032,13.387096774193548,15.0,16.0,7.0,7.0,4.0,4.0,2.0,7.0
5009,5010,5333.589743589743,10.307692307692308,18.0,21.0,8.0,12.0,2.0,7.0,4.0,6.0
5010,5011,5905.088235294118,11.941176470588236,22.0,12.0,8.0,7.0,6.0,4.0,2.0,7.0
5011,5012,5636.617647058823,12.117647058823529,15.0,19.0,8.0,5.0,6.0,5.0,7.0,3.0
5012,5013,5187.0,10.41025641025641,17.0,22.0,9.0,6.0,2.0,11.0,3.0,8.0
5013,5014,5489.894736842105,8.736842105263158,21.0,17.0,7.0,8.0,4.0,7.0,5.0,7.0
5014,5015,5653.575,10.075,12.0,28.0,7.0,11.0,1.0,6.0,6.0,9.0
5015,5016,5816.487804878048,9.78048780487805,20.0,21.0,8.0,8.0,1.0,11.0,5.0,8.0
5016,5017,5031.545454545455,11.575757575757576,15.0,18.0,4.0,6.0,5.0,8.0,4.0,6.0
5017,5018,4653.666666666667,12.242424242424242,16.0,17.0,2.0,9.0,3.0,9.0,5.0,5.0
5018,5019,5294.69696969697,11.818181818181818,20.0,13.0,6.0,7.0,5.0,7.0,2.0,6.0
5019,5020,5052.129032258064,13.225806451612904,19.0,12.0,6.0,5.0,5.0,7.0,5.0,3.0
5020,5021,5286.0,8.744186046511627,25.0,18.0,9.0,7.0,5.0,7.0,4.0,11.0
5021,5022,5220.341463414634,9.21951219512195,18.0,23.0,12.0,12.0,3.0,4.0,3.0,7.0
5022,5023,5813.125,12.28125,10.0,22.0,8.0,6.0,2.0,7.0,4.0,5.0
5023,5024,4998.8387096774195,12.193548387096774,13.0,18.0,4.0,7.0,3.0,9.0,5.0,3.0
5024,5025,5519.102564102564,10.512820512820513,21.0,18.0,12.0,8.0,4.0,6.0,2.0,7.0
5025,5026,4277.914893617021,8.51063829787234,23.0,24.0,5.0,11.0,4.0,10.0,7.0,10.0
5026,5027,6453.214285714285,14.857142857142858,12.0,16.0,6.0,2.0,3.0,6.0,4.0,7.0
5027,5028,5856.035714285715,14.535714285714286,12.0,16.0,6.0,6.0,3.0,4.0,5.0,4.0
5028,5029,5384.888888888889,10.944444444444445,19.0,17.0,13.0,8.0,1.0,6.0,3.0,5.0
5029,5030,5244.0,10.868421052631579,20.0,18.0,10.0,15.0,2.0,3.0,2.0,6.0
5030,5031,4141.452380952381,9.476190476190476,18.0,24.0,9.0,7.0,2.0,8.0,5.0,11.0
5031,5032,5522.735294117647,11.382352941176471,16.0,18.0,3.0,4.0,2.0,7.0,6.0,12.0
5032,5033,4480.771428571428,10.885714285714286,16.0,19.0,5.0,6.0,1.0,6.0,5.0,12.0
5033,5034,5812.0,9.6,17.0,23.0,7.0,13.0,2.0,6.0,3.0,9.0
5034,5035,4619.12,8.26,28.0,22.0,11.0,8.0,6.0,6.0,9.0,10.0
5035,5036,5966.030303030303,10.696969696969697,9.0,24.0,12.0,6.0,1.0,6.0,3.0,5.0
5036,5037,5209.636363636364,17.954545454545453,15.0,7.0,4.0,4.0,6.0,5.0,1.0,2.0
5037,5038,4510.741935483871,12.774193548387096,17.0,14.0,9.0,5.0,2.0,3.0,6.0,6.0
5038,5039,4797.322580645161,12.64516129032258,11.0,20.0,6.0,5.0,2.0,7.0,5.0,6.0
5039,5040,5314.65,10.325,19.0,21.0,7.0,10.0,1.0,4.0,5.0,13.0
5040,5041,6144.4047619047615,9.5,25.0,17.0,14.0,8.0,3.0,10.0,1.0,6.0
5041,5042,5994.142857142857,9.095238095238095,20.0,22.0,6.0,3.0,5.0,8.0,6.0,14.0
5042,5043,7172.918918918919,10.72972972972973,26.0,11.0,4.0,9.0,5.0,10.0,5.0,4.0
5043,5044,6162.620689655172,13.586206896551724,18.0,11.0,2.0,9.0,2.0,7.0,4.0,5.0
5044,5045,4029.2105263157896,10.078947368421053,27.0,11.0,6.0,12.0,5.0,4.0,2.0,9.0
5045,5046,5586.628571428571,10.485714285714286,18.0,17.0,4.0,7.0,3.0,8.0,5.0,8.0
5046,5047,4265.823529411765,12.029411764705882,18.0,16.0,6.0,8.0,4.0,7.0,1.0,8.0
5047,5048,4473.057142857143,11.8,22.0,13.0,6.0,7.0,,9.0,4.0,9.0
5048,5049,4724.675675675676,10.378378378378379,22.0,15.0,8.0,5.0,7.0,8.0,3.0,6.0
5049,5050,5636.033333333334,13.366666666666667,13.0,17.0,3.0,8.0,3.0,6.0,3.0,7.0
5050,5051,3736.372549019608,8.03921568627451,23.0,28.0,13.0,12.0,2.0,10.0,6.0,8.0
5051,5052,5151.8,11.314285714285715,19.0,16.0,7.0,7.0,4.0,6.0,4.0,7.0
5052,5053,4534.48717948718,10.102564102564102,19.0,20.0,6.0,12.0,5.0,6.0,4.0,6.0
5053,5054,6125.444444444444,11.0,18.0,18.0,8.0,7.0,5.0,6.0,2.0,8.0
5054,5055,4264.1,13.3,17.0,13.0,,6.0,4.0,10.0,5.0,5.0
5055,5056,4823.972222222223,10.027777777777779,13.0,23.0,7.0,5.0,1.0,7.0,4.0,12.0
5056,5057,4439.5625,12.28125,17.0,15.0,6.0,12.0,3.0,8.0,1.0,2.0
5057,5058,5287.9,9.675,19.0,21.0,8.0,6.0,4.0,3.0,7.0,12.0
5058,5059,5375.142857142857,11.571428571428571,23.0,12.0,6.0,8.0,6.0,6.0,3.0,6.0
5059,5060,6044.428571428572,11.142857142857142,21.0,14.0,10.0,5.0,2.0,9.0,3.0,6.0
5060,5061,5534.139534883721,9.162790697674419,23.0,20.0,13.0,12.0,4.0,9.0,2.0,3.0
5061,5062,5180.135135135135,10.513513513513514,23.0,14.0,7.0,5.0,6.0,9.0,5.0,5.0
5062,5063,7389.74358974359,10.35897435897436,19.0,20.0,5.0,8.0,2.0,8.0,7.0,9.0
5063,5064,4348.266666666666,12.7,20.0,10.0,4.0,2.0,5.0,8.0,2.0,9.0
5064,5065,5993.044444444445,8.822222222222223,25.0,20.0,8.0,7.0,8.0,12.0,3.0,7.0
5065,5066,5020.170731707317,8.829268292682928,22.0,19.0,12.0,4.0,5.0,8.0,3.0,9.0
5066,5067,4302.545454545455,11.818181818181818,23.0,10.0,5.0,8.0,6.0,6.0,6.0,2.0
5067,5068,4597.8421052631575,10.736842105263158,19.0,19.0,11.0,7.0,6.0,4.0,2.0,8.0
5068,5069,5573.405405405405,9.81081081081081,17.0,20.0,6.0,8.0,2.0,9.0,5.0,7.0
5069,5070,5936.785714285715,9.833333333333334,21.0,21.0,11.0,8.0,6.0,6.0,4.0,7.0
5070,5071,4385.684210526316,9.842105263157896,24.0,14.0,7.0,10.0,5.0,6.0,3.0,7.0
5071,5072,5445.0,13.466666666666667,16.0,14.0,7.0,7.0,3.0,6.0,3.0,4.0
5072,5073,5113.513513513513,11.108108108108109,16.0,21.0,8.0,6.0,,11.0,1.0,11.0
5073,5074,5408.921568627451,8.07843137254902,28.0,23.0,10.0,8.0,7.0,10.0,2.0,14.0
5074,5075,6045.930232558139,9.581395348837209,20.0,23.0,8.0,7.0,4.0,10.0,6.0,8.0
5075,5076,5032.378378378378,10.972972972972974,21.0,16.0,11.0,6.0,4.0,7.0,4.0,5.0
5076,5077,5241.7027027027025,10.297297297297296,14.0,23.0,8.0,8.0,2.0,10.0,1.0,8.0
5077,5078,6127.11320754717,7.773584905660377,27.0,26.0,13.0,4.0,5.0,11.0,5.0,15.0
5078,5079,5585.529411764706,11.205882352941176,19.0,15.0,6.0,7.0,7.0,3.0,3.0,8.0
5079,5080,5107.186046511628,9.604651162790697,23.0,20.0,12.0,6.0,4.0,11.0,4.0,6.0
5080,5081,5419.386363636364,9.340909090909092,16.0,28.0,4.0,6.0,5.0,8.0,13.0,8.0
5081,5082,5203.025641025641,10.41025641025641,19.0,20.0,5.0,12.0,4.0,5.0,7.0,6.0
5082,5083,5684.75,11.083333333333334,18.0,18.0,12.0,8.0,1.0,9.0,2.0,4.0
5083,5084,5579.6,9.066666666666666,25.0,20.0,3.0,11.0,7.0,14.0,4.0,6.0
5084,5085,4905.333333333333,10.384615384615385,18.0,21.0,7.0,5.0,3.0,11.0,5.0,8.0
5085,5086,5911.276595744681,8.148936170212766,27.0,20.0,6.0,7.0,6.0,9.0,4.0,15.0
5086,5087,6053.885714285714,11.028571428571428,18.0,17.0,7.0,8.0,1.0,4.0,4.0,11.0
5087,5088,4966.675,10.3,13.0,27.0,10.0,3.0,3.0,5.0,7.0,12.0
5088,5089,4845.404255319149,8.659574468085106,23.0,24.0,9.0,10.0,7.0,6.0,6.0,9.0
5089,5090,4807.0,12.096774193548388,12.0,19.0,10.0,5.0,1.0,4.0,4.0,7.0
5090,5091,5960.686274509804,7.607843137254902,21.0,30.0,10.0,9.0,4.0,8.0,8.0,12.0
5091,5092,5655.0,11.0,16.0,19.0,6.0,5.0,5.0,6.0,,13.0
5092,5093,5429.153846153846,10.23076923076923,21.0,18.0,8.0,9.0,1.0,10.0,5.0,6.0
5093,5094,4959.978723404255,8.212765957446809,21.0,26.0,7.0,15.0,3.0,7.0,5.0,10.0
5094,5095,5027.727272727273,11.454545454545455,16.0,17.0,8.0,4.0,4.0,4.0,9.0,4.0
5095,5096,4801.315789473684,9.894736842105264,19.0,19.0,8.0,8.0,5.0,5.0,4.0,8.0
5096,5097,5547.290322580645,13.290322580645162,19.0,12.0,5.0,7.0,3.0,5.0,5.0,6.0
5097,5098,4890.638888888889,10.944444444444445,16.0,20.0,8.0,11.0,2.0,9.0,1.0,5.0
5098,5099,5242.826086956522,8.934782608695652,24.0,22.0,15.0,4.0,5.0,5.0,7.0,10.0
5099,5100,4185.289473684211,10.263157894736842,21.0,17.0,9.0,9.0,4.0,7.0,1.0,8.0
5100,5101,5405.222222222223,8.955555555555556,21.0,24.0,10.0,8.0,7.0,7.0,6.0,7.0
5101,5102,5303.815789473684,10.81578947368421,13.0,25.0,10.0,9.0,2.0,4.0,5.0,8.0
5102,5103,4591.513513513513,11.027027027027026,19.0,18.0,3.0,8.0,4.0,7.0,6.0,9.0
5103,5104,5510.48717948718,10.076923076923077,20.0,19.0,11.0,9.0,3.0,5.0,2.0,9.0
5104,5105,5790.793103448276,13.862068965517242,12.0,17.0,6.0,7.0,1.0,7.0,2.0,6.0
5105,5106,5307.27027027027,10.513513513513514,16.0,21.0,10.0,9.0,1.0,5.0,7.0,5.0
5106,5107,4126.903225806452,12.419354838709678,15.0,16.0,10.0,7.0,6.0,3.0,2.0,3.0
5107,5108,4239.388888888889,11.11111111111111,21.0,15.0,9.0,7.0,3.0,7.0,7.0,3.0
5108,5109,4378.5,8.931818181818182,25.0,19.0,9.0,6.0,3.0,13.0,6.0,7.0
5109,5110,5069.939393939394,11.848484848484848,15.0,18.0,7.0,7.0,1.0,6.0,1.0,11.0
5110,5111,4864.263157894737,10.263157894736842,19.0,19.0,3.0,9.0,6.0,9.0,7.0,4.0
5111,5112,5468.0,8.431818181818182,19.0,25.0,3.0,13.0,5.0,10.0,6.0,7.0
5112,5113,5828.333333333333,12.566666666666666,14.0,16.0,3.0,6.0,4.0,4.0,5.0,8.0
5113,5114,6058.096774193548,12.225806451612904,14.0,17.0,9.0,11.0,1.0,2.0,1.0,7.0
5114,5115,5004.571428571428,8.122448979591837,27.0,22.0,14.0,7.0,5.0,10.0,6.0,7.0
5115,5116,4807.777777777777,10.944444444444445,17.0,19.0,3.0,9.0,6.0,8.0,5.0,5.0
5116,5117,5157.387096774193,12.064516129032258,17.0,14.0,5.0,7.0,3.0,7.0,2.0,7.0
5117,5118,5893.088235294118,11.617647058823529,19.0,15.0,7.0,2.0,5.0,9.0,1.0,10.0
5118,5119,6956.064516129032,13.483870967741936,11.0,20.0,5.0,3.0,1.0,10.0,6.0,6.0
5119,5120,5526.25,14.571428571428571,15.0,13.0,6.0,5.0,4.0,7.0,3.0,3.0
5120,5121,4725.368421052632,10.763157894736842,16.0,22.0,10.0,6.0,4.0,5.0,5.0,8.0
5121,5122,5329.525,9.95,16.0,24.0,8.0,12.0,1.0,5.0,6.0,8.0
5122,5123,6231.289473684211,10.105263157894736,25.0,13.0,5.0,3.0,8.0,10.0,3.0,9.0
5123,5124,6121.695652173913,8.065217391304348,23.0,23.0,18.0,7.0,4.0,4.0,7.0,6.0
5124,5125,6790.518518518518,14.481481481481481,11.0,16.0,3.0,3.0,3.0,9.0,3.0,6.0
5125,5126,7090.0,9.58974358974359,19.0,20.0,2.0,7.0,7.0,11.0,3.0,9.0
5126,5127,5420.341463414634,9.804878048780488,14.0,27.0,10.0,6.0,4.0,9.0,8.0,4.0
5127,5128,4561.964285714285,11.178571428571429,12.0,16.0,7.0,6.0,3.0,6.0,2.0,4.0
5128,5129,6963.387096774193,13.03225806451613,18.0,13.0,7.0,11.0,3.0,4.0,2.0,4.0
5129,5130,5556.767441860465,8.837209302325581,23.0,20.0,3.0,9.0,5.0,8.0,6.0,12.0
5130,5131,5358.2,9.971428571428572,17.0,18.0,2.0,7.0,6.0,7.0,4.0,9.0
5131,5132,4696.295454545455,9.272727272727273,34.0,10.0,10.0,11.0,6.0,6.0,3.0,8.0
5132,5133,5414.69696969697,10.818181818181818,14.0,19.0,9.0,9.0,,7.0,3.0,5.0
5133,5134,4850.209302325581,8.906976744186046,18.0,25.0,7.0,10.0,3.0,9.0,3.0,11.0
5134,5135,5784.108108108108,11.216216216216216,19.0,18.0,7.0,7.0,4.0,8.0,6.0,5.0
5135,5136,5200.228571428572,11.257142857142858,17.0,18.0,8.0,5.0,4.0,9.0,2.0,7.0
5136,5137,5274.365853658536,10.21951219512195,14.0,27.0,11.0,10.0,2.0,6.0,4.0,8.0
5137,5138,5770.833333333333,8.479166666666666,24.0,24.0,13.0,13.0,3.0,9.0,3.0,7.0
5138,5139,5455.4324324324325,11.054054054054054,16.0,21.0,10.0,9.0,3.0,5.0,2.0,8.0
5139,5140,5271.923076923077,9.76923076923077,15.0,24.0,8.0,9.0,2.0,7.0,2.0,11.0
5140,5141,6568.111111111111,10.86111111111111,16.0,20.0,8.0,7.0,5.0,6.0,4.0,6.0
5141,5142,4819.742857142857,10.771428571428572,19.0,16.0,13.0,6.0,3.0,4.0,4.0,5.0
5142,5143,4601.324324324324,10.594594594594595,21.0,16.0,10.0,6.0,5.0,7.0,5.0,4.0
5143,5144,5932.243243243243,10.972972972972974,20.0,17.0,6.0,5.0,4.0,8.0,4.0,10.0
5144,5145,5928.94,8.26,25.0,25.0,10.0,14.0,7.0,4.0,5.0,10.0
5145,5146,6064.166666666667,13.6,11.0,19.0,7.0,9.0,1.0,6.0,4.0,3.0
5146,5147,5359.714285714285,9.404761904761905,20.0,22.0,9.0,11.0,5.0,8.0,2.0,7.0
5147,5148,5640.787234042553,8.02127659574468,22.0,25.0,14.0,8.0,5.0,9.0,6.0,5.0
5148,5149,4596.2972972972975,10.405405405405405,19.0,18.0,5.0,7.0,7.0,6.0,5.0,7.0
5149,5150,5895.324324324324,9.54054054054054,17.0,20.0,7.0,7.0,3.0,6.0,3.0,11.0
5150,5151,4950.166666666667,9.357142857142858,22.0,20.0,8.0,8.0,8.0,6.0,2.0,10.0
5151,5152,5333.8,8.14,25.0,25.0,10.0,14.0,6.0,8.0,3.0,9.0
5152,5153,4673.95744680851,8.340425531914894,25.0,22.0,11.0,12.0,5.0,8.0,6.0,5.0
5153,5154,5064.416666666667,10.63888888888889,15.0,21.0,4.0,10.0,5.0,4.0,3.0,10.0
5154,5155,5476.591836734694,7.816326530612245,31.0,18.0,13.0,7.0,5.0,9.0,3.0,12.0
5155,5156,5711.975609756098,10.073170731707316,17.0,24.0,9.0,9.0,5.0,9.0,5.0,4.0
5156,5157,4560.583333333333,8.5,25.0,23.0,13.0,11.0,8.0,6.0,3.0,7.0
5157,5158,5266.026315789473,10.131578947368421,20.0,18.0,5.0,9.0,2.0,9.0,5.0,8.0
5158,5159,5242.666666666667,12.454545454545455,15.0,18.0,12.0,3.0,4.0,6.0,4.0,4.0
5159,5160,5173.0,10.583333333333334,20.0,16.0,3.0,8.0,3.0,8.0,1.0,13.0
5160,5161,4384.275,9.8,21.0,19.0,7.0,9.0,3.0,11.0,1.0,9.0
5161,5162,5671.46875,12.46875,15.0,17.0,9.0,6.0,2.0,7.0,3.0,5.0
5162,5163,5454.394736842105,10.947368421052632,23.0,15.0,10.0,4.0,4.0,7.0,4.0,9.0
5163,5164,4323.0,11.676470588235293,19.0,15.0,5.0,9.0,5.0,4.0,5.0,6.0
5164,5165,4814.822222222222,8.88888888888889,30.0,15.0,12.0,12.0,6.0,5.0,3.0,7.0
5165,5166,4843.951219512195,9.902439024390244,21.0,20.0,7.0,12.0,5.0,4.0,5.0,8.0
5166,5167,6375.228571428572,9.485714285714286,19.0,16.0,9.0,12.0,2.0,5.0,2.0,5.0
5167,5168,5698.357142857143,14.035714285714286,13.0,15.0,10.0,8.0,5.0,3.0,,2.0
5168,5169,5464.4324324324325,11.08108108108108,19.0,18.0,5.0,6.0,1.0,10.0,4.0,11.0
5169,5170,5046.45,9.5,24.0,16.0,6.0,7.0,5.0,8.0,5.0,9.0
5170,5171,5821.257142857143,11.514285714285714,17.0,18.0,5.0,10.0,,10.0,4.0,6.0
