ip_id,Average_Debit,Average_Credit,Count_Debit,Count_Credit,Average_Ratio,Count_Ratio
4826,4658.133333333333,5247.909090909091,15,22.0,1.126612038636884,1.4666666666666666
4827,5598.529411764706,4108.692307692308,17,26.0,0.7338877775757208,1.5294117647058822
4828,6123.739130434783,6107.65,23,20.0,0.9973726623404284,0.8695652173913043
4829,6498.809523809524,5633.238095238095,21,21.0,0.8668107712035171,1.0
4830,3963.7894736842104,5163.6875,19,16.0,1.302714872795836,0.8421052631578947
4831,4026.529411764706,4723.535714285715,17,28.0,1.1731034921747987,1.6470588235294117
4832,6631.941176470588,5823.055555555556,17,18.0,0.8780318462737771,1.0588235294117647
4833,6168.315789473684,5587.571428571428,19,21.0,0.9058504167550396,1.105263157894737
4834,5569.894736842105,4644.222222222223,19,18.0,0.8338078979308144,0.9473684210526315
4835,5447.909090909091,3335.086956521739,22,23.0,0.6121774245622028,1.0454545454545454
4836,5020.0,5092.037037037037,18,27.0,1.014350007377896,1.5
4837,4923.944444444444,3724.909090909091,18,22.0,0.7564888541973309,1.2222222222222223
4838,4443.294117647059,5129.65,17,20.0,1.15447005401398,1.1764705882352942
4839,5870.857142857143,5465.25,14,20.0,0.9309117675686198,1.4285714285714286
4840,5759.454545454545,6163.666666666667,11,15.0,1.0701823615451802,1.3636363636363635
4841,6221.391304347826,6086.9473684210525,23,19.0,0.9783900530685448,0.8260869565217391
4842,6540.4,4613.681818181818,25,22.0,0.7054127909885968,0.88
4843,5189.0,3968.1111111111113,15,27.0,0.7647159589730413,1.8
4844,7196.333333333333,5328.0,15,16.0,0.7403770438649312,1.0666666666666667
4845,5373.3,4303.857142857143,10,21.0,0.8009709383167035,2.1
4846,4819.9,6182.130434782609,20,23.0,1.2826262857699557,1.15
4847,4673.583333333333,6795.363636363636,24,11.0,1.4539943233486732,0.4583333333333333
4848,5023.285714285715,4853.45,14,20.0,0.9661903136819951,1.4285714285714286
4849,4459.714285714285,4221.538461538462,14,13.0,0.9465939275664436,0.9285714285714286
4850,5320.115384615385,5022.045454545455,26,22.0,0.9439730328158139,0.8461538461538461
4851,5103.0526315789475,5816.0,19,15.0,1.1397099775160378,0.7894736842105263
4852,4365.866666666667,6151.631578947368,15,19.0,1.4090287332673241,1.2666666666666666
4853,4758.846153846154,5746.833333333333,13,18.0,1.2076106576146985,1.3846153846153846
4854,5545.3125,5709.533333333334,16,15.0,1.0296143514605054,0.9375
4855,4804.55,4594.6,20,15.0,0.9563018388818932,0.75
4856,5472.285714285715,5880.0,21,27.0,1.0745052994308986,1.2857142857142858
4857,6734.125,6144.04,16,25.0,0.9123739164330926,1.5625
4858,3691.2916666666665,6784.0,24,14.0,1.837839058143604,0.5833333333333334
4859,4967.136363636364,4701.941176470588,22,17.0,0.9466100449532192,0.7727272727272727
4860,5641.291666666667,6703.961538461538,24,26.0,1.188373502840491,1.0833333333333333
4861,5432.823529411765,4491.0,17,19.0,0.8266419801208341,1.1176470588235294
4862,5623.833333333333,6881.0526315789475,18,19.0,1.2235520193662,1.0555555555555556
4863,5727.454545454545,4534.52,22,25.0,0.7917164534459225,1.1363636363636365
4864,5325.16,5981.133333333333,25,15.0,1.1231837791415344,0.6
4865,5579.291666666667,4590.117647058823,24,17.0,0.8227061643832607,0.7083333333333334
4866,3930.705882352941,3112.6190476190477,17,21.0,0.7918727935339231,1.2352941176470589
4867,6531.0,6013.529411764706,23,17.0,0.9207670206346205,0.7391304347826086
4868,4142.961538461538,3362.923076923077,26,26.0,0.8117195985777548,1.0
4869,7471.619047619048,4139.35,21,20.0,0.5540097766787335,0.9523809523809523
4870,3695.714285714286,5927.133333333333,14,15.0,1.603785594639866,1.0714285714285714
4871,6323.0,5045.521739130435,20,23.0,0.7979632672988194,1.15
4872,3733.8333333333335,6563.761904761905,18,21.0,1.757915075149374,1.1666666666666667
4873,7703.666666666667,3687.1666666666665,18,12.0,0.47862489723508284,0.6666666666666666
4874,5560.0,5249.961538461538,15,26.0,0.9442376867736579,1.7333333333333334
4875,5386.85,5601.391304347826,20,23.0,1.0398268569475344,1.15
4876,5071.809523809524,5352.761904761905,21,21.0,1.0553948999136216,1.0
4877,5618.5,5513.782608695652,22,23.0,0.981362037678322,1.0454545454545454
4878,4118.444444444444,3503.8,9,20.0,0.8507581071602008,2.2222222222222223
4879,4613.785714285715,4968.826086956522,14,23.0,1.0769520724752109,1.6428571428571428
4880,4856.818181818182,3868.85,22,20.0,0.7965811885821245,0.9090909090909091
4881,6447.0,4554.909090909091,19,11.0,0.706516068079586,0.5789473684210527
4882,3885.5789473684213,7253.8,19,10.0,1.8668517866334353,0.5263157894736842
4883,4247.44,4893.16,25,25.0,1.152025690769028,1.0
4884,4452.277777777777,4441.625,18,32.0,0.99760734205962,1.7777777777777777
4885,4200.210526315789,6114.916666666667,19,24.0,1.4558595642657848,1.263157894736842
4886,6353.318181818182,4507.411764705882,22,17.0,0.7094578983317908,0.7727272727272727
4887,5160.7,4974.4,10,20.0,0.9639002460906466,2.0
4888,4733.941176470588,5548.789473684211,17,19.0,1.172128944327343,1.1176470588235294
4889,4639.277777777777,5573.857142857143,18,21.0,1.2014493224691174,1.1666666666666667
4890,5539.666666666667,5872.190476190476,27,21.0,1.0600259599597706,0.7777777777777778
4891,4169.363636363636,4554.0526315789475,22,19.0,1.092265637820649,0.8636363636363636
4892,4841.529411764706,3739.1739130434785,17,23.0,0.7723125473445329,1.3529411764705883
4893,6177.222222222223,4781.684210526316,18,19.0,0.7740832430027311,1.0555555555555556
4894,4227.346153846154,4100.35294117647,26,17.0,0.9699591166542768,0.6538461538461539
4895,5258.95652173913,3894.809523809524,23,21.0,0.7406050055195199,0.9130434782608695
4896,4603.8125,4750.470588235294,16,17.0,1.031855790876647,1.0625
4897,6197.0,5851.142857142857,19,14.0,0.9441895848221489,0.7368421052631579
4898,5910.789473684211,7483.7692307692305,19,26.0,1.266120078221053,1.368421052631579
4899,5143.0,3262.285714285714,17,14.0,0.6343157134524041,0.8235294117647058
4900,6495.8,4746.05,20,20.0,0.7306336401982819,1.0
4901,4097.642857142857,4640.541666666667,14,24.0,1.1324905142910269,1.7142857142857142
4902,6519.375,6279.888888888889,24,18.0,0.9632654800328082,0.75
4903,4974.65,5854.0,20,18.0,1.1767662046576142,0.9
4904,4718.0,5911.476190476191,9,21.0,1.2529623125214477,2.3333333333333335
4905,4839.333333333333,5236.470588235294,21,17.0,1.0820644554832541,0.8095238095238095
4906,5702.222222222223,4530.736842105263,18,19.0,0.7945563440948434,1.0555555555555556
4907,4681.8125,5432.823529411765,16,17.0,1.1604103174596943,1.0625
4908,5955.0,4591.8,18,20.0,0.7710831234256927,1.1111111111111112
4909,3547.04,4561.1875,25,16.0,1.2859137478009834,0.64
4910,5044.277777777777,4671.2,18,15.0,0.9260394065883234,0.8333333333333334
4911,6402.318181818182,4235.454545454545,22,22.0,0.661550148738738,1.0
4912,5115.454545454545,3959.0625,11,16.0,0.7739414874711215,1.4545454545454546
4913,6030.315789473684,5596.818181818182,19,22.0,0.9281136141473385,1.1578947368421053
4914,4987.333333333333,6401.55,18,20.0,1.283561689613688,1.1111111111111112
4915,5488.636363636364,5228.5,22,20.0,0.9526045548654244,0.9090909090909091
4916,4738.809523809524,5808.705882352941,21,17.0,1.2257732354862259,0.8095238095238095
4917,5445.75,5425.555555555556,16,18.0,0.9962917055604014,1.125
4918,3907.8125,4953.916666666667,16,12.0,1.2676955884312942,0.75
4919,3978.529411764706,4077.0625,17,16.0,1.0247662083240925,0.9411764705882353
4920,5251.666666666667,4627.05,21,20.0,0.8810631545541098,0.9523809523809523
4921,5562.565217391304,4980.260869565217,23,23.0,0.8953172996506147,1.0
4922,6014.28,5038.130434782609,25,23.0,0.8376946924291202,0.92
4923,5875.652173913043,4718.166666666667,23,12.0,0.8030030585565587,0.5217391304347826
4924,5029.277777777777,5541.0,18,14.0,1.1017486495741602,0.7777777777777778
4925,3935.0,4002.6666666666665,22,15.0,1.0171961033460397,0.6818181818181818
4926,6043.066666666667,4792.916666666667,15,12.0,0.7931265582596033,0.8
4927,4932.0,5444.454545454545,19,22.0,1.10390400353904,1.1578947368421053
4928,3352.6666666666665,6596.04347826087,12,23.0,1.967402111233109,1.9166666666666667
4929,5065.615384615385,4182.058823529412,13,17.0,0.8255776457546711,1.3076923076923077
4930,5673.111111111111,4555.95,18,20.0,0.8030778722237455,1.1111111111111112
4931,4452.733333333334,5416.047619047619,15,21.0,1.2163422360155454,1.4
4932,4671.190476190476,4195.777777777777,21,18.0,0.8982245102536656,0.8571428571428571
4933,5389.318181818182,4263.44,22,25.0,0.7910907940791969,1.1363636363636365
4934,4833.833333333333,6351.571428571428,12,21.0,1.3139822973978061,1.75
4935,6485.25,6588.826086956522,20,23.0,1.0159710245490186,1.15
4936,3639.6,5294.782608695652,15,23.0,1.4547704716715166,1.5333333333333334
4937,4934.259259259259,5912.277777777777,27,18.0,1.1982097954588102,0.6666666666666666
4938,6180.588235294118,4943.631578947368,17,19.0,0.7998642509004021,1.1176470588235294
4939,4087.733333333333,4619.44,15,25.0,1.1300737164850936,1.6666666666666667
4940,5165.4,4580.611111111111,15,18.0,0.8867872983914337,1.2
4941,5638.666666666667,4770.222222222223,15,18.0,0.8459840781902735,1.2
4942,4432.8421052631575,5784.421052631579,19,19.0,1.3049012158054714,1.0
4943,4452.7,5221.1875,20,16.0,1.1725891032407303,0.8
4944,4497.1,5178.75,20,24.0,1.1515754597407217,1.2
4945,3955.222222222222,4624.882352941177,18,17.0,1.1693103681903134,0.9444444444444444
4946,6519.555555555556,7078.4375,18,16.0,1.0857239331242756,0.8888888888888888
4947,5510.461538461538,6460.428571428572,13,21.0,1.1723933696545235,1.6153846153846154
4948,5734.277777777777,5964.375,18,16.0,1.0401266264278173,0.8888888888888888
4949,5589.5,4198.066666666667,18,15.0,0.7510630050392104,0.8333333333333334
4950,5451.5625,5344.515151515152,16,33.0,0.9803639142934071,2.0625
4951,5920.470588235294,4758.9375,17,16.0,0.8038106817820524,0.9411764705882353
4952,6273.571428571428,6297.533333333334,21,15.0,1.0038194997912635,0.7142857142857143
4953,6450.772727272727,6597.0,22,17.0,1.0226681792878938,0.7727272727272727
4954,4422.454545454545,5178.388888888889,11,18.0,1.1709309469808575,1.6363636363636365
4955,4936.5625,5496.238095238095,16,21.0,1.1133735459113696,1.3125
4956,6260.294117647059,5350.454545454545,17,22.0,0.8546650436713862,1.2941176470588236
4957,7324.833333333333,5230.1578947368425,18,19.0,0.7140309760954984,1.0555555555555556
4958,5988.590909090909,4577.666666666667,22,15.0,0.764397958744785,0.6818181818181818
4959,3345.3636363636365,5288.590909090909,11,22.0,1.5808717628196418,2.0
4960,3971.4166666666665,5455.2962962962965,12,27.0,1.3736398756857453,2.25
4961,5219.5625,6494.9473684210525,16,19.0,1.2443470824271292,1.1875
4962,6476.090909090909,5233.9375,11,16.0,0.8081939511770568,1.4545454545454546
4963,4760.304347826087,5784.2,23,20.0,1.2150903760263776,0.8695652173913043
4964,5059.866666666667,4154.5,15,16.0,0.8210690663785607,1.0666666666666667
4965,4758.625,5426.4857142857145,16,35.0,1.1403474142815866,2.1875
4966,5443.928571428572,4605.3125,14,16.0,0.8459538804697238,1.1428571428571428
4967,4755.923076923077,4224.294117647059,26,17.0,0.8882175025379164,0.6538461538461539
4968,5958.315789473684,5649.92,19,25.0,0.9482411137022119,1.3157894736842106
4969,6482.823529411765,3098.4666666666667,17,15.0,0.47795017905536197,0.8823529411764706
4970,4165.611111111111,6785.444444444444,18,18.0,1.6289193262293113,1.0
4971,6133.083333333333,4354.333333333333,12,15.0,0.7099745913556259,1.25
4972,6132.814814814815,4119.933333333333,27,15.0,0.6717850542920295,0.5555555555555556
4973,5534.814814814815,6964.6875,27,16.0,1.2583415584850106,0.5925925925925926
4974,4578.823529411765,5151.666666666667,17,15.0,1.1251070572113737,0.8823529411764706
4975,5679.294117647059,7266.0,17,17.0,1.2793843476819822,1.0
4976,4734.315789473684,4773.777777777777,19,18.0,1.0083353096960352,0.9473684210526315
4977,5658.315789473684,6394.277777777777,19,18.0,1.1300673231552794,0.9473684210526315
4978,4561.277777777777,5606.551724137931,18,29.0,1.2291625279768434,1.6111111111111112
4979,5416.409090909091,5458.592592592592,22,27.0,1.007788093730642,1.2272727272727273
4980,6016.266666666666,3062.1875,15,16.0,0.508984669340898,1.0666666666666667
4981,5506.285714285715,5755.476190476191,21,21.0,1.0452556385775564,1.0
4982,5996.222222222223,5336.15,18,20.0,0.8899186524848978,1.1111111111111112
4983,9284.083333333334,6012.807692307692,12,26.0,0.6476468894585923,2.1666666666666665
4984,4873.035714285715,5427.318181818182,28,22.0,1.1137447989366345,0.7857142857142857
4985,4806.533333333334,4845.875,15,24.0,1.0081850398069294,1.6
4986,3616.875,5613.454545454545,8,22.0,1.5520178456414848,2.75
4987,4988.8421052631575,5472.0,19,18.0,1.09684770224079,0.9473684210526315
4988,4714.428571428572,6860.125,14,16.0,1.4551339353352928,1.1428571428571428
4989,5125.909090909091,6278.875,22,16.0,1.2249290591469362,0.7272727272727273
4990,4425.4,8805.3125,15,16.0,1.9897212681339542,1.0666666666666667
4991,4626.8,3806.3333333333335,15,21.0,0.8226708164029854,1.4
4992,4734.333333333333,5264.0,15,20.0,1.1118777723016264,1.3333333333333333
4993,5108.466666666666,5019.785714285715,15,14.0,0.9826403971744389,0.9333333333333333
4994,3732.277777777778,3911.304347826087,18,23.0,1.047967107677313,1.2777777777777777
4995,4754.7,5721.461538461538,20,13.0,1.2033275576716802,0.65
4996,6741.684210526316,4426.2,19,20.0,0.6565421728132904,1.0526315789473684
4997,6606.75,5907.588235294118,16,17.0,0.8941746297792588,1.0625
4998,5724.454545454545,6294.333333333333,22,18.0,1.0995516312259472,0.8181818181818182
4999,4375.8125,3389.8571428571427,16,21.0,0.7746806205378184,1.3125
5000,5115.8421052631575,4117.6875,19,16.0,0.8048894815896956,0.8421052631578947
5001,6878.388888888889,6234.380952380952,18,21.0,0.9063722701767787,1.1666666666666667
5002,6105.833333333333,4640.863636363636,18,22.0,0.7600704740871248,1.2222222222222223
5003,5919.952380952381,6790.476190476191,21,21.0,1.1470491236255118,1.0
5004,4766.32,5029.611111111111,25,18.0,1.0552399148842528,0.72
5005,5468.0,4515.7307692307695,23,26.0,0.8258468853750492,1.1304347826086956
5006,5097.571428571428,4683.6,14,20.0,0.9187904604433484,1.4285714285714286
5007,4886.357142857143,5826.555555555556,14,18.0,1.1924129541109763,1.2857142857142858
5008,3539.4545454545455,3760.181818181818,11,22.0,1.0623619458570914,2.0
5009,7437.4375,5992.066666666667,16,15.0,0.8056627926845323,0.9375
5010,4824.238095238095,5927.833333333333,21,18.0,1.2287605247312676,0.8571428571428571
5011,5725.416666666667,6003.090909090909,12,22.0,1.0484985213462035,1.8333333333333333
5012,5580.736842105263,5707.4,19,15.0,1.0226964935775316,0.7894736842105263
5013,5314.409090909091,5022.117647058823,22,17.0,0.945000198733239,0.7727272727272727
5014,5543.882352941177,5446.190476190476,17,21.0,0.9823784361695784,1.2352941176470589
5015,5748.142857142857,5432.916666666667,28,12.0,0.9451603416424353,0.42857142857142855
5016,6637.0,4954.95,21,20.0,0.7465647129727286,0.9523809523809523
5017,4794.5,5316.0,18,15.0,1.1087704661591407,0.8333333333333334
5018,4319.0,5009.25,17,16.0,1.1598170872887243,0.9411764705882353
5019,4451.923076923077,5842.5,13,20.0,1.3123542116630669,1.5384615384615385
5020,4457.25,5427.8421052631575,12,19.0,1.2177558147429821,1.5833333333333333
5021,4674.055555555556,5726.6,18,25.0,1.225188689337121,1.3888888888888888
5022,5168.086956521739,5287.111111111111,23,18.0,1.0230306021533118,0.782608695652174
5023,6791.318181818182,3661.1,22,10.0,0.5390853295316882,0.45454545454545453
5024,3556.8888888888887,6995.384615384615,18,13.0,1.9667144051749825,0.7222222222222222
5025,5894.166666666667,5197.619047619048,18,21.0,0.8818242410777403,1.1666666666666667
5026,3948.75,4621.391304347826,24,23.0,1.1703428437727954,0.9583333333333334
5027,5927.875,7153.666666666667,16,12.0,1.2067843310911022,0.75
5028,5965.6875,5709.833333333333,16,12.0,0.9571123752850502,0.75
5029,5365.35294117647,5402.368421052632,17,19.0,1.00689898321359,1.1176470588235294
5030,4980.722222222223,5480.95,18,20.0,1.1004327797173545,1.1111111111111112
5031,3188.9166666666665,5411.5,24,18.0,1.6969712807379727,0.75
5032,7468.777777777777,3333.4375,18,16.0,0.44631633169193236,0.8888888888888888
5033,4152.526315789473,4870.5625,19,16.0,1.1729155048290199,0.8421052631578947
5034,5466.913043478261,6278.882352941177,23,17.0,1.1485242774131101,0.7391304347826086
5035,3159.5454545454545,5765.928571428572,22,28.0,1.8249234436977209,1.2727272727272727
5036,5476.916666666667,7270.333333333333,24,9.0,1.3274500555361135,0.375
5037,5668.857142857143,4995.333333333333,7,15.0,0.8811887841674646,2.142857142857143
5038,3558.4285714285716,5295.0,14,17.0,1.4880163796218233,1.2142857142857142
5039,5017.65,4396.727272727273,20,11.0,0.8762522839829947,0.55
5040,5631.952380952381,4963.9473684210525,21,19.0,0.8813901525889026,0.9047619047619048
5041,5831.058823529412,6357.48,17,25.0,1.0902788314098941,1.4705882352941178
5042,6249.454545454545,5713.3,22,20.0,0.9142077854067265,0.9090909090909091
5043,6640.181818181818,7398.307692307692,11,26.0,1.114172457153208,2.3636363636363638
5044,5962.181818181818,6285.111111111111,11,18.0,1.0541629394703316,1.6363636363636365
5045,4315.181818181818,3912.703703703704,11,27.0,0.9067297436269565,2.4545454545454546
5046,6604.705882352941,4625.111111111111,17,18.0,0.7002751058860784,1.0588235294117647
5047,4258.75,4272.111111111111,16,18.0,1.0031373316374785,1.125
5048,5217.538461538462,4033.1363636363635,13,22.0,0.7729960005790045,1.6923076923076923
5049,4211.0,5074.909090909091,15,22.0,1.2051553291163835,1.4666666666666666
5050,6455.941176470588,4563.846153846154,17,13.0,0.7069218924236191,0.7647058823529411
5051,3490.3214285714284,4035.913043478261,28,23.0,1.1563155789723758,0.8214285714285714
5052,5596.5,4777.315789473684,16,19.0,0.8536256212764557,1.1875
5053,4539.75,4528.9473684210525,20,19.0,0.9976204346981777,0.95
5054,6937.888888888889,5313.0,18,18.0,0.7657949103954133,1.0
5055,4071.153846153846,4411.64705882353,13,17.0,1.0836355553085666,1.3076923076923077
5056,4523.913043478261,5354.846153846154,23,13.0,1.1836757476065503,0.5652173913043478
5057,3786.5333333333333,5015.764705882353,15,17.0,1.324632391778501,1.1333333333333333
5058,5680.761904761905,4853.684210526316,21,19.0,0.8544072594307658,0.9047619047619048
5059,6009.583333333333,5044.130434782609,12,23.0,0.8393477808693242,1.9166666666666667
5060,6694.571428571428,5611.0,14,21.0,0.8381417779864283,1.5
5061,5359.75,5685.782608695652,20,23.0,1.0608298164458514,1.15
5062,6055.071428571428,4647.565217391304,14,23.0,0.76754919776195,1.6428571428571428
5063,7404.15,7374.578947368421,20,19.0,0.9960061515999029,0.95
5064,4102.4,4471.2,10,20.0,1.0898985959438379,2.0
5065,7027.7,5165.32,20,25.0,0.7349943793844359,1.25
5066,3884.0,6001.409090909091,19,22.0,1.5451619698530101,1.1578947368421053
5067,5000.3,3999.1739130434785,10,23.0,0.7997867954009716,2.3
5068,5084.368421052632,4111.315789473684,19,19.0,0.8086187799550738,1.0
5069,4914.05,6349.117647058823,20,17.0,1.292033586768312,0.85
5070,5578.714285714285,6294.857142857143,21,21.0,1.128370592302374,1.0
5071,4108.928571428572,4547.125,14,24.0,1.10664493698392,1.7142857142857142
5072,5671.142857142857,5247.125,14,16.0,0.9252323794649605,1.1428571428571428
5073,5733.285714285715,4300.0625,21,16.0,0.7500171305409513,0.7619047619047619
5074,5335.652173913043,5469.107142857143,23,28.0,1.0250119319240083,1.2173913043478262
5075,6976.260869565217,4976.05,23,20.0,0.713283246288656,0.8695652173913043
5076,4469.625,5461.142857142857,16,21.0,1.2218346857158837,1.3125
5077,5510.173913043478,4800.642857142857,23,14.0,0.8712325478110509,0.6086956521739131
5078,6639.5,5633.7037037037035,26,27.0,0.8485132470372322,1.0384615384615385
5079,5891.8,5343.736842105263,15,19.0,0.9069786554372625,1.2666666666666666
5080,5501.6,4764.217391304348,20,23.0,0.8659694254951918,1.15
5081,4971.428571428572,6203.3125,28,16.0,1.2477927442528736,0.5714285714285714
5082,4535.7,5905.473684210527,20,19.0,1.3019982988757033,0.95
5083,5528.5,5841.0,18,18.0,1.0565252781043684,1.0
5084,4842.85,6169.0,20,25.0,1.2738366870747595,1.25
5085,5783.952380952381,3880.277777777778,21,18.0,0.6708695926605908,0.8571428571428571
5086,5664.1,6094.37037037037,20,27.0,1.0759644727971558,1.35
5087,5741.705882352941,6348.722222222223,17,18.0,1.1057205562783943,1.0588235294117647
5088,5218.962962962963,4442.692307692308,27,13.0,0.8512595968242046,0.48148148148148145
5089,4908.916666666667,4779.130434782609,24,23.0,0.9735611254586264,0.9583333333333334
5090,5584.736842105263,3575.5833333333335,19,12.0,0.6402420444193133,0.631578947368421
5091,6629.666666666667,5005.0,30,21.0,0.754939916536779,0.7
5092,5250.894736842105,6134.875,19,16.0,1.1683485020096827,0.8421052631578947
5093,5574.722222222223,5304.380952380952,18,21.0,0.9515058761558337,1.1666666666666667
5094,4681.884615384615,5304.285714285715,26,21.0,1.1329381541902799,0.8076923076923077
5095,4704.764705882353,5370.875,17,16.0,1.1415820632400195,0.9411764705882353
5096,4998.894736842105,4603.736842105263,19,19.0,0.9209509470514535,1.0
5097,6886.166666666667,4701.684210526316,12,19.0,0.6827723518928744,1.5833333333333333
5098,4865.7,4921.8125,20,16.0,1.0115322564070945,0.8
5099,6357.727272727273,4220.833333333333,22,24.0,0.6638902790686589,1.0909090909090908
5100,3616.4117647058824,4645.809523809524,17,21.0,1.2846461703144472,1.2352941176470589
5101,5457.5,5345.476190476191,24,21.0,0.9794734201513863,0.875
5102,4588.48,6679.461538461538,25,13.0,1.4557024414319206,0.52
5103,4681.722222222223,4506.0526315789475,18,19.0,0.9624775707944732,1.0555555555555556
5104,5785.105263157895,5249.6,19,20.0,0.9074337909513542,1.0526315789473684
5105,6382.294117647059,4952.833333333333,17,12.0,0.7760271216017351,0.7058823529411765
5106,6574.571428571428,3643.9375,21,16.0,0.5542471535352658,0.7619047619047619
5107,3553.0,4739.066666666667,16,15.0,1.3338211839759828,0.9375
5108,3169.5333333333333,5003.571428571428,15,21.0,1.5786460978182157,1.4
5109,3367.5263157894738,5146.84,19,25.0,1.5283740993701451,1.3157894736842106
5110,4797.277777777777,5397.133333333333,18,15.0,1.1250408217623422,0.8333333333333334
5111,4460.894736842105,5267.631578947368,19,19.0,1.1808464197647393,1.0
5112,5668.16,5204.631578947368,25,19.0,0.9182224176712317,0.76
5113,4999.875,6775.142857142857,16,14.0,1.355062447989771,0.875
5114,7240.470588235294,4622.357142857143,17,14.0,0.6384056238509963,0.8235294117647058
5115,5020.318181818182,4991.740740740741,22,27.0,0.9943076434515767,1.2272727272727273
5116,4711.526315789473,4915.35294117647,19,17.0,1.043261272828706,0.8947368421052632
5117,4926.357142857143,5347.64705882353,14,17.0,1.085517534305694,1.2142857142857142
5118,5927.533333333334,5865.894736842105,15,19.0,0.9896013074874491,1.2666666666666666
5119,6160.0,8403.454545454546,20,11.0,1.3641971664698938,0.55
5120,6333.0,4827.066666666667,13,15.0,0.7622085372914363,1.1538461538461537
5121,5643.045454545455,3463.5625,22,16.0,0.6137754033524773,0.7272727272727273
5122,5432.583333333333,5174.9375,24,16.0,0.9525739749351905,0.6666666666666666
5123,5233.615384615385,6750.08,13,25.0,1.289754692299778,1.9230769230769231
5124,6106.695652173913,6136.695652173913,23,23.0,1.0049126404374387,1.0
5125,6448.6875,7287.727272727273,16,11.0,1.1301101615991274,0.6875
5126,7705.85,6441.736842105263,20,19.0,0.8359540922942003,0.95
5127,5969.962962962963,4360.357142857143,27,14.0,0.7303826120711889,0.5185185185185185
5128,4661.75,4428.916666666667,16,12.0,0.9500545217282494,0.75
5129,7542.461538461538,6545.166666666667,13,18.0,0.867775942017161,1.3846153846153846
5130,5996.65,5174.260869565217,20,23.0,0.862858574298186,1.15
5131,6148.333333333333,4521.588235294118,18,17.0,0.735416899207501,0.9444444444444444
5132,4507.5,4751.823529411765,10,34.0,1.0542037780170306,3.4
5133,5948.0526315789475,4690.857142857143,19,14.0,0.7886374639580024,0.7368421052631579
5134,5481.64,3973.222222222222,25,18.0,0.7248236334787075,0.72
5135,7798.833333333333,3875.4210526315787,18,19.0,0.49692317901800426,1.0555555555555556
5136,4854.722222222223,5566.058823529412,18,17.0,1.1465246761289627,0.9444444444444444
5137,5695.777777777777,4461.642857142857,27,14.0,0.7833246013476984,0.5185185185185185
5138,5606.416666666667,5935.25,24,24.0,1.058653031496648,1.0
5139,6187.285714285715,4494.875,21,16.0,0.7264696035649142,0.7619047619047619
5140,5578.25,4781.8,24,15.0,0.8572222471205128,0.625
5141,6587.95,6543.3125,20,16.0,0.9932243717696704,0.8
5142,4874.25,4773.8421052631575,16,19.0,0.9794003395934057,1.1875
5143,3592.0,5370.333333333333,16,21.0,1.4950816629547141,1.3125
5144,7399.588235294118,4685.0,17,20.0,0.6331433386595439,1.1764705882352942
5145,5549.0,6308.88,25,25.0,1.136939989187241,1.0
5146,6670.894736842105,5016.181818181818,19,11.0,0.7519503778823526,0.5789473684210527
5147,5689.454545454545,4997.0,22,20.0,0.8782915761216925,0.9090909090909091
5148,6432.6,4741.0,25,22.0,0.7370270186238845,0.88
5149,4438.555555555556,4745.736842105263,18,19.0,1.0692074893971355,1.0555555555555556
5150,5669.0,6161.588235294118,20,17.0,1.086891556763824,0.85
5151,4050.55,5768.0,20,22.0,1.424004147584896,1.1
5152,5594.8,5072.8,25,25.0,0.9066990777150211,1.0
5153,4380.136363636364,4932.52,22,25.0,1.126111059223976,1.1363636363636365
5154,4504.809523809524,5847.866666666667,21,15.0,1.298138497478885,0.7142857142857143
5155,5536.666666666667,5441.709677419355,18,31.0,0.9828494299974753,1.7222222222222223
5156,5084.375,6598.0,24,17.0,1.297701290719115,0.7083333333333334
5157,4867.652173913043,4278.08,23,25.0,0.878879559827075,1.0869565217391304
5158,5438.444444444444,5110.85,18,20.0,0.9397632084337842,1.1111111111111112
5159,5895.277777777777,4459.533333333334,18,15.0,0.7564585591103992,0.8333333333333334
5160,5328.25,5048.8,16,20.0,0.947553136583306,1.25
5161,3193.6315789473683,5461.523809523809,19,21.0,1.7101295733441946,1.105263157894737
5162,5452.058823529412,5920.133333333333,17,15.0,1.085852798906691,0.8823529411764706
5163,6022.8,5083.695652173913,15,23.0,0.8440751232273881,1.5333333333333334
5164,4732.8,3999.4736842105262,15,19.0,0.8450544464609799,1.2666666666666666
5165,4658.466666666666,4893.0,15,30.0,1.050345607281366,2.0
5166,4935.15,4757.0952380952385,20,21.0,0.9639211043423683,1.05
5167,5614.8125,7015.578947368421,16,19.0,1.2494769767233405,1.1875
5168,6048.666666666667,5294.153846153846,15,13.0,0.8752596461182375,0.8666666666666667
5169,6389.277777777777,4588.263157894737,18,19.0,0.718119217457244,1.0555555555555556
5170,5436.375,4786.5,16,24.0,0.880458025798441,1.5
5171,5737.388888888889,5910.058823529412,18,17.0,1.0300955605388573,0.9444444444444444
5172,5530.166666666667,5375.0,12,17.0,0.9719417739067538,1.4166666666666667
5173,3703.0,5288.625,18,24.0,1.428200108020524,1.3333333333333333
5174,5828.666666666667,6325.55,12,20.0,1.0852481985588471,1.6666666666666667
5175,7018.6875,4019.44,16,25.0,0.5726768715660869,1.5625
5176,3852.176470588235,3982.608695652174,17,23.0,1.0338593587442846,1.3529411764705883
5177,4963.75,4314.478260869565,24,23.0,0.8691973328369811,0.9583333333333334
